timestamp,energy
2025-07-26 22:00:00,1077266.6
2025-07-26 23:00:00,984125.9
2025-07-27 00:00:00,912238.9
2025-07-27 01:00:00,845611.3
2025-07-27 02:00:00,796291.5
2025-07-27 03:00:00,763695.7
2025-07-27 04:00:00,748460.4
2025-07-27 05:00:00,751187.6
2025-07-27 06:00:00,797624.0
2025-07-27 07:00:00,926692.1
2025-07-27 08:00:00,1101846.6
2025-07-27 09:00:00,1238647.6
2025-07-27 10:00:00,1357744.2
2025-07-27 11:00:00,1448022.7
2025-07-27 12:00:00,1515503.1
2025-07-27 13:00:00,1562101.6
2025-07-27 14:00:00,1609798.4
2025-07-27 15:00:00,1652372.6
2025-07-27 16:00:00,1686029.2
2025-07-27 17:00:00,1687579.1
2025-07-27 18:00:00,1638562.9
2025-07-27 19:00:00,1551528.3
2025-07-27 20:00:00,1499057.7
2025-07-27 21:00:00,1399491.6
2025-07-27 22:00:00,1265560.6
2025-07-27 23:00:00,1127579.7
2025-07-28 00:00:00,1012590.9
2025-07-28 01:00:00,923967.0
2025-07-28 02:00:00,856158.7
2025-07-28 03:00:00,809874.7
2025-07-28 04:00:00,792258.5
2025-07-28 05:00:00,799320.2
2025-07-28 06:00:00,870034.6
2025-07-28 07:00:00,994422.3
2025-07-28 08:00:00,1128182.5
2025-07-28 09:00:00,1249326.0
2025-07-28 10:00:00,1343388.6
2025-07-28 11:00:00,1426946.2
2025-07-28 12:00:00,1483324.6
2025-07-28 13:00:00,1526224.3
2025-07-28 14:00:00,1576036.8
2025-07-28 15:00:00,1640199.3
2025-07-28 16:00:00,1648050.8
2025-07-28 17:00:00,1649816.9
2025-07-28 18:00:00,1630243.1
2025-07-28 19:00:00,1612697.0
2025-07-28 20:00:00,1586097.2
2025-07-28 21:00:00,1503726.6
2025-07-28 22:00:00,1369887.3
2025-07-28 23:00:00,1235214.9
2025-07-29 00:00:00,1121855.9
2025-07-29 01:00:00,1030393.8
2025-07-29 02:00:00,958961.4
2025-07-29 03:00:00,904461.8
2025-07-29 04:00:00,875876.8
2025-07-29 05:00:00,872972.9
2025-07-29 06:00:00,932185.4
2025-07-29 07:00:00,1042367.2
2025-07-29 08:00:00,1160923.1
2025-07-29 09:00:00,1282284.8
2025-07-29 10:00:00,1368776.6
2025-07-29 11:00:00,1445244.0
2025-07-29 12:00:00,1487105.1
2025-07-29 13:00:00,1522558.6
2025-07-29 14:00:00,1565977.8
2025-07-29 15:00:00,1604298.3
2025-07-29 16:00:00,1622826.3
2025-07-29 17:00:00,1644589.5
2025-07-29 18:00:00,1611779.7
2025-07-29 19:00:00,1565007.1
2025-07-29 20:00:00,1516375.7
2025-07-29 21:00:00,1414190.6
2025-07-29 22:00:00,1272717.7
2025-07-29 23:00:00,1136536.6
2025-07-30 00:00:00,1009069.0
2025-07-30 01:00:00,916313.9
2025-07-30 02:00:00,849883.4
2025-07-30 03:00:00,806639.2
2025-07-30 04:00:00,789029.7
2025-07-30 05:00:00,800565.5
2025-07-30 06:00:00,852500.0
2025-07-30 07:00:00,925896.8
2025-07-30 08:00:00,1030002.2
2025-07-30 09:00:00,1111047.4
2025-07-30 10:00:00,1217969.4
2025-07-30 11:00:00,1318550.6
2025-07-30 12:00:00,1359577.7
2025-07-30 13:00:00,1374168.1
2025-07-30 14:00:00,1377696.9
2025-07-30 15:00:00,1404874.0
2025-07-30 16:00:00,1467091.7
2025-07-30 17:00:00,1474569.2
2025-07-30 18:00:00,1399814.6
2025-07-30 19:00:00,1332494.8
2025-07-30 20:00:00,1276438.9
2025-07-30 21:00:00,1180750.8
2025-07-30 22:00:00,1057390.8
2025-07-30 23:00:00,929750.2
2025-07-31 00:00:00,818231.5
2025-07-31 01:00:00,733080.2
2025-07-31 02:00:00,673855.1
2025-07-31 03:00:00,643924.2
2025-07-31 04:00:00,640725.6
2025-07-31 05:00:00,656380.0
2025-07-31 06:00:00,697102.8
2025-07-31 07:00:00,762507.4
2025-07-31 08:00:00,793353.2
2025-07-31 09:00:00,822688.3
2025-07-31 10:00:00,846468.1
2025-07-31 11:00:00,877328.5
